run_id,paired_group,pair_group_id,comparison_arm,campaign,date,data_origin,model,target_prr,mean_bad_burst,p_gb,p_bg,forced_loss,forced_loss_mode,forced_loss_layer,forced_loss_after_radio_channel,forced_loss_source_id,forced_loss_destination_id,forced_loss_target_tag,forced_loss_last_sequence,rfrag_fragment_size,variant,variant_name,kem_level,seed,repetition,timeout_s,mac_max_retries,max_application_retries,raw_log_path,raw_log_sha256,log_size_bytes,log_line_count,parsed_until_line,parser_stop_reason,parse_status,result_class,result_basis,parser_warnings,cooja_exit_code,cooja_timed_out,run_success,exchange_success,client_success,server_success,server_completion_observed,client_server_disagreement,latency_ms,application_retries,selective_fragment_retransmissions,selective_fragment_retransmissions_scope,rfrag_retransmissions,rfrag_rto_expired,rfrag_null_ack_rx,rfrag_partial_ack_rx,rfrag_ack_tx,client_data_frag_tx,server_data_frag_tx,total_fragments_tx,fragments_tx_scope,forced_loss_injection_count,forced_loss_armed_count,forced_loss_applied_count,forced_loss_application,forced_loss_validation,client_pk_size,client_ct_size,client_pk_frags_expected,client_ct_frags_expected,client_app_attempts,client_app_retries,client_app_timeouts,client_rtt_valid,client_rtt_ticks,client_rtt_ms,client_elapsed_ticks,client_elapsed_ms,client_net_datagram_tx,client_net_datagram_rx_complete,client_net_data_frag_tx,client_net_data_frag_rx,client_net_data_bytes_tx,client_net_data_bytes_rx,client_net_rfrag_retx_tx,client_net_rfrag_ack_tx,client_net_rfrag_ack_rx,client_net_rto_expired,client_net_null_ack_rx,client_net_partial_ack_rx,client_net_full_ack_rx,server_end_reason,server_pk_valid_rx,server_pk_duplicate_rx,server_pk_invalid_rx,server_ct_tx,server_last_one_way_ms,server_net_datagram_tx,server_net_datagram_rx_complete,server_net_data_frag_tx,server_net_data_frag_rx,server_net_data_bytes_tx,server_net_data_bytes_rx,server_net_rfrag_retx_tx,server_net_rfrag_ack_tx,server_net_rfrag_ack_rx,server_net_rto_expired,client_application_retries,client_client_success,client_config_ack_first,client_config_app_retry,client_config_client_result_fallback_ticks,client_config_forced_loss,client_config_forced_loss_layer,client_config_idle_ack,client_config_kem,client_config_kem_name,client_config_max_app_retries,client_config_rfrag,client_config_role,client_config_route_acquisition_timeout_ticks,client_config_seed,client_config_variant,client_config_variant_name,client_forced_loss,client_forced_loss_layer,client_kem,client_kem_name,client_latency_ms,client_net_ctx_active_now,client_net_ctx_active_peak,client_net_ctx_alloc_fail,client_net_ctx_complete,client_net_ctx_create,client_net_ctx_ticks_closed,client_net_ctx_timeout_complete,client_net_ctx_timeout_incomplete,client_net_idle_ack_tx,client_net_kem,client_net_rfrag_ack_tx_ok,client_net_rfrag_full_ack_tx_done,client_net_rfrag_full_ack_tx_ok,client_net_role,client_net_seed,client_net_selective_fragment_retransmissions,client_net_variant,client_role,client_run_success,client_seed,client_seq,client_variant,client_variant_name,server_config_ack_first,server_config_app_retry,server_config_forced_loss,server_config_forced_loss_layer,server_config_idle_ack,server_config_kem,server_config_kem_name,server_config_rfrag,server_config_role,server_config_seed,server_config_variant,server_config_variant_name,server_forced_loss,server_forced_loss_layer,server_kem,server_kem_name,server_last_one_way_ticks,server_last_seq,server_net_ctx_active_now,server_net_ctx_active_peak,server_net_ctx_alloc_fail,server_net_ctx_complete,server_net_ctx_create,server_net_ctx_ticks_closed,server_net_ctx_timeout_complete,server_net_ctx_timeout_incomplete,server_net_idle_ack_tx,server_net_kem,server_net_null_ack_rx,server_net_partial_ack_rx,server_net_rfc4944_final_tx_done,server_net_rfc4944_final_tx_ok,server_net_rfrag_ack_tx_done,server_net_rfrag_ack_tx_ok,server_net_rfrag_full_ack_rx,server_net_rfrag_full_ack_tx_done,server_net_rfrag_full_ack_tx_ok,server_net_role,server_net_seed,server_net_selective_fragment_retransmissions,server_net_variant,server_role,server_seed,server_server_success,server_variant,server_variant_name
A-kem512-gilbert-prr0p85-L5-rep12-seed200012-v2,A-kem512-gilbert-prr0p85-L5-rep12-seed200012,A-kem512-gilbert-prr0p85-L5-rep12-seed200012,B2,A_B1_VS_B2,2026-08-18T11:55:42+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200012,12,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep12-seed200012-v2/cooja.log,c31d7679076028e03e1d2581081adf7feb9c6f790787bba4ab3daa1f09b9b569,11905,121,121,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200012,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200012,0,2,client,0,200012,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200012,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200012,0,2,server,200012,0,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep13-seed200013-v1,A-kem512-gilbert-prr0p85-L5-rep13-seed200013,A-kem512-gilbert-prr0p85-L5-rep13-seed200013,B1,A_B1_VS_B2,2026-08-18T11:55:44+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200013,13,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep13-seed200013-v1/cooja.log,168d40acd4a27c15180e5be5b4793597d33ee5a58ffd82fde2e5838176e3155e,10917,115,112,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,544,0,,client_only_available,,,,,,9,,,client_only_available,0,0,0,none,valid,800,768,9,9,1,0,0,1,544,544,544,544,1,1,9,9,862,830,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200013,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,544,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200013,0,1,client,1,200013,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200013,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem512-gilbert-prr0p85-L5-rep13-seed200013-v2,A-kem512-gilbert-prr0p85-L5-rep13-seed200013,A-kem512-gilbert-prr0p85-L5-rep13-seed200013,B2,A_B1_VS_B2,2026-08-18T11:55:46+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200013,13,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep13-seed200013-v2/cooja.log,eeda5750a9fb05f4914a36725d858b654e1f034ea9c849e6dfd7525a0ecb24a1,14821,147,144,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,595,0,0,both_motes,0,0,0,0,2,9,9,18,both_motes,0,0,0,none,valid,800,768,9,9,1,0,0,1,595,595,596,596,1,1,9,9,872,840,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,279,1,1,9,9,840,872,0,1,1,0,0,1,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200013,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,595,1,1,0,1,1,0,0,0,0,512,1,1,1,client,200013,0,2,client,1,200013,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200013,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,279,0,1,1,0,1,1,0,0,0,0,512,0,0,0,0,1,1,1,1,1,server,200013,0,2,server,200013,1,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep14-seed200014-v1,A-kem512-gilbert-prr0p85-L5-rep14-seed200014,A-kem512-gilbert-prr0p85-L5-rep14-seed200014,B1,A_B1_VS_B2,2026-08-18T11:55:48+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200014,14,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep14-seed200014-v1/cooja.log,bb7540a63bb839edb59f12862524d4e9146c85792ee35a93d19eb5aa807eedf7,11034,109,109,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,9,0,9,both_motes,0,0,0,none,valid,800,768,9,9,1,0,1,0,0,0,120009,120009,1,0,9,0,862,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,8,0,761,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200014,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200014,0,1,client,0,200014,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200014,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200014,0,1,server,200014,0,1,B1_RFC4944_NO_RECOVERY
A-kem512-gilbert-prr0p85-L5-rep14-seed200014-v2,A-kem512-gilbert-prr0p85-L5-rep14-seed200014,A-kem512-gilbert-prr0p85-L5-rep14-seed200014,B2,A_B1_VS_B2,2026-08-18T11:55:50+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200014,14,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep14-seed200014-v2/cooja.log,478f546843097ab335dd7cc690178324144de07ee90961daa40c1ed56e78f30b,15371,153,150,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,581,0,1,both_motes,1,0,0,1,3,10,9,19,both_motes,0,0,0,none,valid,800,768,9,9,1,0,0,1,581,581,582,582,1,1,10,9,974,840,1,1,2,0,0,1,1,rfrag_full_ack_received,1,0,0,1,337,1,1,9,9,840,872,0,2,1,0,0,1,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200014,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,581,1,1,0,1,1,0,0,0,0,512,1,1,1,client,200014,1,2,client,1,200014,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200014,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,337,0,1,1,0,1,1,0,0,0,0,512,0,0,0,0,2,2,1,1,1,server,200014,0,2,server,200014,1,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep15-seed200015-v1,A-kem512-gilbert-prr0p85-L5-rep15-seed200015,A-kem512-gilbert-prr0p85-L5-rep15-seed200015,B1,A_B1_VS_B2,2026-08-18T11:55:52+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200015,15,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep15-seed200015-v1/cooja.log,0a27033f78b3539d3391c1ffe739ca143b6a62ff71b96aaec497106a3a576e68,13165,132,132,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,9,0,9,both_motes,0,0,0,none,valid,800,768,9,9,1,0,1,0,0,0,120009,120009,1,0,9,0,862,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,5,0,506,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200015,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200015,0,1,client,0,200015,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200015,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200015,0,1,server,200015,0,1,B1_RFC4944_NO_RECOVERY
A-kem512-gilbert-prr0p85-L5-rep15-seed200015-v2,A-kem512-gilbert-prr0p85-L5-rep15-seed200015,A-kem512-gilbert-prr0p85-L5-rep15-seed200015,B2,A_B1_VS_B2,2026-08-18T11:55:54+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200015,15,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep15-seed200015-v2/cooja.log,9aa2c7340c2b4e0c8555fa74150e7e9d884b35c5b6873ec2ab729378c04404cb,16904,173,173,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,3,4,0,0,0,12,0,12,both_motes,0,0,0,none,valid,800,768,9,9,1,0,1,0,0,0,120000,120000,1,0,12,0,1040,0,3,0,0,4,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,5,0,510,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200015,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200015,0,2,client,0,200015,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200015,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,1,0,0,1,20141,0,1,0,512,0,0,0,0,0,0,0,0,0,server,200015,0,2,server,200015,0,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep16-seed200016-v1,A-kem512-gilbert-prr0p85-L5-rep16-seed200016,A-kem512-gilbert-prr0p85-L5-rep16-seed200016,B1,A_B1_VS_B2,2026-08-18T11:55:56+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200016,16,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep16-seed200016-v1/cooja.log,1081468e2d538d4f2d1a03468f7accfee635aeab06d8a4b38ef38ca39a89ad59,11941,121,121,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200016,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200016,0,1,client,0,200016,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200016,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200016,0,1,server,200016,0,1,B1_RFC4944_NO_RECOVERY
A-kem512-gilbert-prr0p85-L5-rep16-seed200016-v2,A-kem512-gilbert-prr0p85-L5-rep16-seed200016,A-kem512-gilbert-prr0p85-L5-rep16-seed200016,B2,A_B1_VS_B2,2026-08-18T11:55:58+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200016,16,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep16-seed200016-v2/cooja.log,1ec5d7d3c45c50757bc44bc819a8d38270c55d940a76b81b6cc850b7eca7bdec,12175,123,123,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200016,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200016,0,2,client,0,200016,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200016,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200016,0,2,server,200016,0,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep17-seed200017-v1,A-kem512-gilbert-prr0p85-L5-rep17-seed200017,A-kem512-gilbert-prr0p85-L5-rep17-seed200017,B1,A_B1_VS_B2,2026-08-18T11:56:01+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200017,17,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep17-seed200017-v1/cooja.log,e25968fefa7773655db3475fe867122d43971dece5fe2fa3934e22e7268fc70f,13593,140,140,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200017,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200017,0,1,client,0,200017,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200017,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200017,0,1,server,200017,0,1,B1_RFC4944_NO_RECOVERY
A-kem512-gilbert-prr0p85-L5-rep17-seed200017-v2,A-kem512-gilbert-prr0p85-L5-rep17-seed200017,A-kem512-gilbert-prr0p85-L5-rep17-seed200017,B2,A_B1_VS_B2,2026-08-18T11:56:03+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200017,17,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep17-seed200017-v2/cooja.log,a2b6684d4134003d725e3dbce0543e34188afc2ee15b11bede62e9b512ef5faf,13827,142,142,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200017,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200017,0,2,client,0,200017,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200017,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200017,0,2,server,200017,0,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep18-seed200018-v1,A-kem512-gilbert-prr0p85-L5-rep18-seed200018,A-kem512-gilbert-prr0p85-L5-rep18-seed200018,B1,A_B1_VS_B2,2026-08-18T11:56:05+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200018,18,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep18-seed200018-v1/cooja.log,0164dae4743ba6b77673041f0bb7f8aeac7811cfacf25049ab8c5fadc39e7b32,13798,141,141,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200018,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200018,0,1,client,0,200018,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200018,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200018,0,1,server,200018,0,1,B1_RFC4944_NO_RECOVERY
A-kem512-gilbert-prr0p85-L5-rep18-seed200018-v2,A-kem512-gilbert-prr0p85-L5-rep18-seed200018,A-kem512-gilbert-prr0p85-L5-rep18-seed200018,B2,A_B1_VS_B2,2026-08-18T11:56:07+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200018,18,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep18-seed200018-v2/cooja.log,bfacbb52103243f0eb4ccdb474c0ede822a808ad6a54e0682f8caa25ebeebfa5,14032,143,143,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,0,0,0,both_motes,0,0,0,none,valid,800,768,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,server_fallback_no_completion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200018,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200018,0,2,client,0,200018,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200018,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,server,200018,0,2,server,200018,0,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep19-seed200019-v1,A-kem512-gilbert-prr0p85-L5-rep19-seed200019,A-kem512-gilbert-prr0p85-L5-rep19-seed200019,B1,A_B1_VS_B2,2026-08-18T11:56:09+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200019,19,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep19-seed200019-v1/cooja.log,a97eae16cb2564d7fc88295e80139f3ee528ee55be9053b49a2b73fe82dd9afe,10917,115,112,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,,,0,589,0,,client_only_available,,,,,,9,,,client_only_available,0,0,0,none,valid,800,768,9,9,1,0,0,1,589,589,589,589,1,1,9,9,862,830,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200019,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,589,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200019,0,1,client,1,200019,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200019,1,B1_RFC4944_NO_RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A-kem512-gilbert-prr0p85-L5-rep19-seed200019-v2,A-kem512-gilbert-prr0p85-L5-rep19-seed200019,A-kem512-gilbert-prr0p85-L5-rep19-seed200019,B2,A_B1_VS_B2,2026-08-18T11:56:11+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,2,B2_RFRAG_FINAL_ACK,512,200019,19,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep19-seed200019-v2/cooja.log,a429c78fb583c9e05a939e369f854045a6bcef57bd32bb9006e1dae037480e1f,14821,147,144,client_reported_success,success,SUCCESS,client_reported_success,,0,False,1,1,1,1,1,0,641,0,0,both_motes,0,0,0,0,2,9,9,18,both_motes,0,0,0,none,valid,800,768,9,9,1,0,0,1,641,641,642,642,1,1,9,9,872,840,0,1,1,0,0,0,1,rfrag_full_ack_received,1,0,0,1,295,1,1,9,9,840,872,0,1,1,0,0,1,0,0,190000,none,none,0,512,MLKEM512,0,1,client,60000,200019,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,641,1,1,0,1,1,0,0,0,0,512,1,1,1,client,200019,0,2,client,1,200019,0,2,B2_RFRAG_FINAL_ACK,0,0,none,none,0,512,MLKEM512,1,server,200019,2,B2_RFRAG_FINAL_ACK,none,none,512,MLKEM512,295,0,1,1,0,1,1,0,0,0,0,512,0,0,0,0,1,1,1,1,1,server,200019,0,2,server,200019,1,2,B2_RFRAG_FINAL_ACK
A-kem512-gilbert-prr0p85-L5-rep20-seed200020-v1,A-kem512-gilbert-prr0p85-L5-rep20-seed200020,A-kem512-gilbert-prr0p85-L5-rep20-seed200020,B1,A_B1_VS_B2,2026-08-18T11:56:13+00:00,COOJA_SIMULATION,gilbert,0.85,5.0,0.0352941176,0.2,none,0,none,0,2,1,0,8,96,1,B1_RFC4944_NO_RECOVERY,512,200020,20,240,0,0,runs/A-kem512-gilbert-prr0p85-L5-rep20-seed200020-v1/cooja.log,630b291b57e630bcfad1a541b051344b3a4e74dbe9a23dc507519631a338333d,13057,130,130,end_of_log,success,FAILED_PROTOCOL,client_reported_failure,,1,True,0,0,0,0,0,0,0,0,0,both_motes,0,0,0,0,0,9,9,18,both_motes,0,0,0,none,valid,800,768,9,9,1,0,1,0,0,0,120009,120009,1,0,9,4,862,405,0,0,0,0,0,0,0,rfc4944_final_fragment_mac_failed,1,0,0,1,254,1,1,9,9,830,862,0,0,0,0,0,0,0,0,190000,none,none,0,512,MLKEM512,0,0,client,60000,200020,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,0,0,0,0,0,0,0,0,0,0,512,0,0,0,client,200020,0,1,client,0,200020,0,1,B1_RFC4944_NO_RECOVERY,0,0,none,none,0,512,MLKEM512,0,server,200020,1,B1_RFC4944_NO_RECOVERY,none,none,512,MLKEM512,254,0,0,0,0,0,0,0,0,0,0,512,0,0,1,0,0,0,0,0,0,server,200020,0,1,server,200020,0,1,B1_RFC4944_NO_RECOVERY
